23,16,0,1,0,0,0,0,0,0,0,0,0
173,15,108,2,2,0,1,3,20,1,0,0,1
17,10,0,1,0,0,0,0,0,0,0,0,0
36,27,1,2,0,0,0,0,0,1,0,1,1
17,10,0,1,0,0,0,0,0,0,0,0,0
21,6,7,1,1,0,0,0,0,1,0,0,1
27,6,13,1,0,0,0,0,2,1,0,0,1
23,8,7,2,0,0,0,0,0,1,0,0,1
18,11,0,1,0,0,0,0,0,0,0,0,0
22,7,7,1,0,0,0,0,0,1,0,0,1
186,15,108,3,1,0,1,4,18,1,0,0,1
36,17,12,1,1,0,0,0,0,0,0,0,1
17,10,0,1,0,0,0,0,0,0,0,0,0
14,7,0,1,0,0,0,0,0,0,0,0,0
131,15,64,2,1,0,1,3,13,1,0,0,1
26,19,0,1,1,0,0,0,0,0,0,0,0
23,4,11,1,0,0,0,0,1,1,0,1,1
20,13,0,1,0,0,0,0,0,0,0,0,0
45,36,1,2,2,0,0,0,6,1,0,0,1
18,11,0,1,0,0,0,0,0,0,0,0,0
15,8,0,1,0,0,0,0,0,0,0,0,0
21,6,7,1,1,0,0,0,0,1,0,0,1
45,18,20,1,1,0,0,0,0,0,0,0,1
68,11,9,3,4,0,1,1,20,1,0,0,1
22,7,7,1,0,0,0,0,1,1,0,0,1
167,15,108,2,3,0,1,3,20,1,0,0,1
27,18,1,2,0,0,0,0,0,1,0,0,1
35,27,0,3,0,0,0,0,0,1,0,0,1
14,7,0,1,0,0,0,0,0,0,0,0,0
23,15,0,2,0,0,0,0,0,1,0,0,1
17,10,0,1,0,0,0,0,0,0,0,0,0
33,24,1,2,0,0,0,0,0,1,0,0,1
14,7,0,1,0,0,0,0,0,0,0,0,0
26,19,0,1,0,0,0,0,0,0,0,0,0
47,24,15,2,2,0,0,0,0,1,0,0,1
52,19,25,2,0,0,0,0,3,1,0,0,1
18,11,0,1,0,0,0,0,0,0,0,0,0
14,7,0,1,0,0,0,0,0,0,0,0,0
21,14,0,1,0,0,0,0,0,0,0,0,0
23,16,0,1,0,0,0,0,0,0,0,0,0
24,17,0,1,0,0,0,0,1,0,0,0,0
14,7,0,1,0,0,0,0,0,0,0,0,0
40,27,1,2,0,0,1,1,1,1,0,1,1
62,43,12,3,1,0,0,0,25,0,0,0,1
17,10,0,1,0,0,0,0,0,0,0,0,0
15,8,0,1,0,0,0,0,0,0,0,0,0
23,14,1,1,0,0,0,0,0,1,0,0,1
12,5,0,1,0,0,0,0,0,0,0,0,0
23,7,8,1,0,0,0,0,1,1,0,0,1
25,18,0,1,1,0,0,0,0,0,0,0,0
19,12,0,1,0,0,0,0,0,0,0,0,0
190,15,108,3,1,0,1,4,17,1,0,0,1
167,15,108,2,3,0,1,3,22,1,0,0,1
178,15,108,3,1,0,1,4,22,1,0,0,1
60,28,24,3,1,0,0,0,6,1,0,0,1
19,12,0,1,0,0,0,0,0,0,0,1,0
17,10,0,1,1,0,0,0,0,0,0,0,0
24,17,0,1,0,0,0,0,1,0,0,0,0
41,20,13,2,2,0,0,0,0,1,0,0,1
22,6,8,1,0,0,0,0,2,1,0,1,1
19,12,0,2,0,0,0,0,0,0,0,0,0
25,16,1,2,0,0,0,0,0,1,0,0,1
18,11,0,1,0,0,0,0,0,0,0,0,0
27,18,1,2,0,0,0,0,3,1,0,0,1
37,30,0,2,0,0,0,0,1,0,0,0,1
83,74,1,3,0,0,0,0,8,1,0,0,1
14,7,0,1,0,0,0,0,0,0,0,0,0
22,15,0,1,1,0,0,0,0,0,0,0,0
21,14,0,1,0,0,0,0,0,0,0,0,0
112,35,23,5,2,0,1,3,4,1,0,0,1
40,31,1,2,0,0,0,0,0,1,0,0,1
23,16,0,1,0,0,0,0,0,0,0,0,0
29,20,1,2,1,0,0,0,0,1,0,0,1
26,19,0,1,0,0,0,0,0,0,0,0,0
35,11,16,1,0,0,0,0,0,1,0,1,1
92,36,48,2,4,0,0,0,20,1,0,0,1
15,8,0,1,0,0,0,0,0,0,0,0,0
22,15,0,1,1,0,0,0,0,0,0,0,0
68,11,9,3,4,0,1,1,23,1,0,0,1
23,16,0,2,0,0,0,0,0,0,0,0,0
16,9,0,1,0,0,0,0,0,0,0,0,0
19,12,0,1,0,0,0,0,0,0,0,0,0
47,38,1,2,3,0,0,0,4,1,0,0,1
21,14,0,1,0,0,0,0,0,0,0,0,0
31,23,0,1,1,0,0,0,0,1,0,0,1
21,14,0,1,0,0,0,0,0,0,0,0,0
21,6,7,1,1,0,0,0,1,1,0,0,1
31,22,1,2,2,0,0,0,0,1,0,0,1
20,13,0,2,0,0,0,0,0,0,0,1,0
19,12,0,1,0,0,0,0,0,0,0,0,0
16,9,0,1,0,0,0,0,0,0,0,0,0
21,14,0,1,1,0,0,0,0,0,0,0,0
38,30,1,2,0,0,0,0,0,0,0,0,1
23,16,0,1,0,0,0,0,0,0,0,0,0
49,41,0,3,2,0,0,0,3,1,0,0,1
125,15,65,3,2,0,1,2,10,1,0,1,1
22,7,7,1,0,0,0,0,0,1,0,0,1
18,11,0,1,1,0,0,0,0,0,0,0,0
27,18,1,2,0,0,0,0,5,1,0,0,1
21,14,0,1,0,0,0,0,0,0,0,0,0
20,13,0,1,0,0,0,0,0,0,0,0,0
16,9,0,1,0,0,0,0,0,0,0,0,0
17,10,0,1,0,0,0,0,0,0,0,0,0
84,15,61,2,1,0,0,0,10,1,0,0,1
17,10,0,1,0,0,0,0,0,0,0,0,0
13,6,0,1,0,0,0,0,0,0,0,0,0
15,8,0,1,0,0,0,0,4,0,0,0,0
15,8,0,1,1,0,0,0,0,0,0,0,0
83,74,1,3,0,0,0,0,7,1,0,0,1
19,12,0,1,0,0,0,0,0,0,0,0,0
14,7,0,1,0,0,0,0,0,0,0,0,0
36,10,18,1,0,0,0,0,7,1,0,0,1
76,25,1,2,1,0,1,2,22,1,0,0,1
16,9,0,1,0,0,0,0,0,0,0,0,0
21,14,0,1,0,0,0,0,0,0,0,0,0
292,26,15,3,2,0,1,2,42,1,0,0,1
190,15,108,3,1,0,1,4,23,1,0,0,1
23,16,0,1,0,0,0,0,0,0,0,0,0
22,15,0,1,0,0,0,0,0,0,0,0,0
14,7,0,1,0,0,0,0,0,0,0,0,0
34,27,0,1,0,0,0,0,0,0,0,0,0
76,20,1,2,0,0,1,2,7,1,0,0,1
51,21,22,3,0,0,0,0,1,1,0,0,1
36,27,1,2,0,0,0,0,0,1,0,0,1
22,15,0,1,0,0,0,0,0,0,0,0,0
17,10,0,1,0,0,0,0,0,0,0,0,0
50,41,1,2,2,0,0,0,6,1,0,0,1
32,25,0,1,0,0,0,0,0,0,0,0,0
22,7,7,1,0,0,0,0,0,1,0,0,1
18,11,0,1,0,0,0,0,1,0,0,0,0
26,19,0,1,0,0,0,0,0,0,0,0,0
72,43,21,3,2,0,0,0,21,1,0,0,1
84,15,61,2,4,0,0,0,8,1,0,0,1
19,12,0,1,0,0,0,0,0,0,0,1,0
19,12,0,1,0,0,0,0,0,0,0,0,0
22,6,8,1,0,0,0,0,2,1,0,1,1
28,21,0,2,0,0,0,0,0,0,0,0,0
19,12,0,1,0,0,0,0,1,0,0,0,0
21,6,7,1,1,0,0,0,1,1,0,0,1
16,9,0,1,0,0,0,0,0,0,0,0,0
35,21,6,2,0,0,0,0,0,1,0,0,1
175,15,108,2,3,0,1,3,16,1,0,0,1
15,8,0,1,0,0,0,0,0,0,0,0,0
175,15,108,2,4,0,1,3,23,1,0,0,1
23,16,0,1,2,0,0,0,2,0,0,0,0
16,9,0,1,0,0,0,0,0,0,0,0,0
22,7,7,1,0,0,0,0,0,1,0,0,1
22,6,8,1,0,0,0,0,1,1,0,1,1
175,15,108,2,3,0,1,3,20,1,0,0,1
23,14,1,1,0,0,0,0,0,1,0,0,1
82,6,9,5,0,0,1,1,0,1,0,0,1
22,6,8,1,0,0,0,0,2,1,0,1,1
16,9,0,1,0,0,0,0,0,0,0,0,0
21,14,0,1,0,0,0,0,0,0,0,0,0
32,7,17,1,1,0,0,0,5,1,0,0,1
19,12,0,1,0,0,0,0,0,0,0,0,0
30,21,1,2,1,0,0,0,0,1,0,0,1
22,6,8,1,0,0,0,0,1,1,0,1,1
27,20,0,1,0,0,0,0,0,0,0,0,0
17,10,0,1,0,0,0,0,0,0,0,0,0
175,15,108,2,3,0,1,3,23,1,0,0,1
48,39,1,2,2,0,0,0,0,1,0,0,1
18,11,0,1,0,0,0,0,0,0,0,0,0
22,7,7,1,0,0,0,0,1,1,0,0,1
19,12,0,1,0,0,0,0,0,0,0,0,0
472,14,21,13,2,0,1,10,108,0,1,0,1
51,21,22,3,0,0,0,0,0,1,0,0,1
17,10,0,2,0,0,0,0,0,0,0,0,0
23,8,7,2,0,0,0,0,0,1,0,0,1
113,15,76,2,0,0,1,1,11,1,0,0,1
175,15,108,2,1,0,1,3,13,1,0,0,1
22,7,7,1,0,0,0,0,0,1,0,0,1
21,6,7,1,1,0,0,0,1,1,0,0,1
21,14,0,1,0,0,0,0,0,0,0,0,0
17,10,0,1,0,0,0,0,0,0,0,0,0
47,38,1,2,2,0,0,0,4,1,0,0,1
45,36,1,2,2,0,0,0,6,1,0,0,1
43,24,11,2,2,0,0,0,0,1,0,0,1
76,25,1,2,1,0,1,2,25,1,0,0,1
26,17,1,2,0,0,0,0,3,1,0,0,1
23,8,7,2,0,0,0,0,0,1,0,0,1
35,26,1,2,1,0,0,0,3,1,0,0,1
131,15,108,2,2,0,0,0,15,1,0,0,1
20,13,0,1,0,0,0,0,0,0,0,0,0
35,26,1,2,1,0,0,0,2,1,0,0,1
175,15,108,2,2,0,1,3,19,1,0,0,1
14,7,0,1,0,0,0,0,0,0,0,0,0
31,22,1,2,0,0,0,0,0,1,0,0,1
35,26,1,2,1,0,0,0,1,1,0,0,1
44,35,1,2,2,0,0,0,0,1,0,0,1
19,12,0,1,0,0,0,0,3,0,0,0,0
25,18,0,2,0,0,0,0,0,0,0,0,0
167,15,108,2,2,0,1,3,20,1,0,0,1
18,11,0,1,0,0,0,0,0,0,0,0,0
26,17,1,2,0,0,0,0,0,1,0,0,1
22,15,0,1,1,0,0,0,0,0,0,0,0
167,15,108,2,2,0,1,3,18,1,0,0,1
88,15,65,2,1,0,0,0,9,1,0,0,1
33,11,7,1,0,0,1,1,0,1,0,0,1
17,10,0,1,0,0,0,0,0,0,0,0,0
36,27,1,2,0,0,0,0,2,1,0,0,1
17,10,0,1,0,0,0,0,0,0,0,0,0
84,15,61,2,0,0,0,0,10,1,0,0,1
14,7,0,1,0,0,0,0,3,0,0,0,0
55,16,31,3,0,0,0,0,0,1,0,0,1
34,25,1,2,0,0,0,0,0,1,0,0,1
19,12,0,1,0,0,0,0,0,0,0,0,0
22,6,8,1,0,0,0,0,1,1,0,1,1
17,10,0,1,0,0,0,0,4,0,0,0,0
23,8,7,2,0,0,0,0,0,1,0,0,1
15,8,0,1,0,0,0,0,0,0,0,0,0
27,20,0,2,0,0,0,0,0,0,0,0,0
18,11,0,2,0,0,0,0,0,0,0,0,0
45,36,1,2,2,0,0,0,0,1,0,1,1
177,15,108,3,4,0,1,4,16,1,0,0,1
46,28,10,2,2,0,0,0,2,1,0,0,1
54,17,29,2,0,0,0,0,5,1,0,0,1
26,17,1,2,0,0,0,0,0,1,0,0,1
27,18,1,1,0,0,0,0,0,1,0,0,1
31,22,1,2,2,0,0,0,0,1,0,0,1
23,8,7,2,0,0,0,0,1,1,0,0,1
16,9,0,1,0,0,0,0,0,0,0,0,0
14,7,0,1,0,0,0,0,0,0,0,0,0
18,11,0,1,0,0,0,0,0,0,0,0,0
75,24,1,2,1,0,1,2,18,1,0,0,1
165,27,8,8,2,0,1,1,25,1,0,0,1
42,7,2,3,0,0,1,1,0,1,0,0,1
23,16,0,1,1,0,0,0,0,0,0,0,0
29,22,0,1,0,0,0,0,0,0,0,0,0
21,6,7,1,1,0,0,0,0,1,0,0,1
67,7,52,1,0,0,0,0,7,1,0,0,1
61,18,35,2,4,0,0,0,2,1,0,0,1
76,43,25,3,1,0,0,0,27,1,0,0,1
24,17,0,1,0,0,0,0,0,0,0,0,0
18,11,0,1,0,0,0,0,2,0,0,0,0
21,6,7,1,1,0,0,0,0,1,0,0,1
22,7,7,1,0,0,0,0,0,1,0,0,1
175,15,108,2,2,0,1,3,17,1,0,0,1
175,15,108,2,2,0,1,3,22,1,0,0,1
22,6,8,1,0,0,0,0,2,1,0,1,1
23,16,0,1,0,0,0,0,0,0,0,0,0
30,23,0,1,0,0,0,0,0,0,0,0,0
19,12,0,1,0,0,0,0,0,0,0,0,0
24,17,0,1,0,0,0,0,0,0,0,0,0
21,14,0,1,0,0,0,0,0,0,0,0,0
14,7,0,1,0,0,0,0,0,0,0,0,0
17,10,0,1,0,0,0,0,0,0,0,0,0
31,9,14,1,0,0,0,0,0,1,0,0,1
19,12,0,1,1,0,0,0,0,0,0,0,0
25,18,0,1,1,0,0,0,0,0,0,0,0
17,10,0,1,0,0,0,0,0,0,0,0,0
26,17,1,2,0,0,0,0,4,1,0,0,1
22,6,8,1,0,0,0,0,1,1,0,1,1
167,15,108,2,3,0,1,3,19,1,0,0,1
174,15,108,2,2,0,1,3,24,1,0,0,1
18,11,0,2,0,0,0,0,0,0,0,0,0
26,13,5,2,0,0,0,0,0,1,0,0,1
41,34,0,2,1,0,0,0,7,0,0,0,1
43,19,16,2,0,0,0,0,3,1,0,0,1
175,15,108,2,1,0,1,3,20,1,0,0,1
175,15,108,2,2,0,1,3,22,1,0,0,1
26,9,10,2,0,0,0,0,1,0,0,0,1
18,11,0,1,0,0,0,0,0,0,0,0,0
22,15,0,1,1,0,0,0,0,0,0,0,0
26,17,1,2,0,0,0,0,0,1,0,0,1
16,9,0,1,0,0,0,0,0,0,0,0,0
190,15,108,3,1,0,1,4,19,1,0,0,1
17,10,0,1,0,0,0,0,0,0,0,0,0
21,6,7,1,1,0,0,0,0,1,0,0,1
16,9,0,1,0,0,0,0,0,0,0,0,0
22,15,0,1,0,0,0,0,0,0,0,0,0
13,6,0,1,0,0,0,0,0,0,0,0,0
19,12,0,1,0,0,0,0,0,0,0,0,0
36,27,1,2,0,0,0,0,0,1,0,0,1
27,12,7,1,0,0,0,0,2,1,0,0,1
30,21,1,2,0,0,0,0,0,1,0,0,1
23,8,7,2,0,0,0,0,0,1,0,0,1
24,17,0,1,0,0,0,0,0,0,0,0,0
44,35,1,2,2,0,0,0,6,1,0,0,1
22,7,7,1,0,0,0,0,0,1,0,0,1
22,15,0,1,0,0,0,0,3,0,0,0,0
31,10,13,1,0,0,0,0,0,1,0,0,1
28,21,0,1,0,0,0,0,0,0,0,0,0
12,5,0,1,0,0,0,0,0,0,0,0,0
38,29,1,2,1,0,0,0,0,1,0,0,1
14,7,0,1,0,0,0,0,0,0,0,0,0
18,11,0,1,0,0,0,0,0,0,0,0,0
19,12,0,2,0,0,0,0,0,0,0,0,0
19,12,0,1,0,0,0,0,0,0,0,0,0
16,9,0,1,0,0,0,0,0,0,0,0,0
175,15,108,2,2,0,1,3,15,1,0,0,1
20,13,0,1,0,0,0,0,3,0,0,0,0
23,8,7,2,0,0,0,0,1,1,0,0,1
22,15,0,2,1,0,0,0,2,0,0,0,0
22,7,7,1,0,0,0,0,1,1,0,0,1
22,15,0,1,0,0,0,0,0,0,0,0,0
18,11,0,1,0,0,0,0,1,0,0,0,0
32,23,1,2,0,0,0,0,0,1,0,0,1
17,10,0,1,1,0,0,0,0,0,0,0,0
37,28,1,2,1,0,0,0,0,1,0,0,1
18,11,0,1,0,0,0,0,0,0,0,0,0
16,9,0,1,0,0,0,0,0,0,0,0,0
18,11,0,1,0,0,0,0,0,0,0,0,0
119,25,1,2,1,0,1,4,38,1,0,0,1
19,12,0,1,0,0,0,0,0,0,0,0,0
15,8,0,1,0,0,0,0,1,0,0,0,0
40,31,1,2,0,0,0,0,0,1,0,0,1
47,16,23,2,2,0,0,0,0,1,0,0,1
17,10,0,1,0,0,0,0,0,0,0,0,0
22,7,7,1,0,0,0,0,1,1,0,0,1
51,42,1,2,3,0,0,0,12,1,0,0,1
33,24,1,2,0,0,0,0,0,1,0,0,1
67,21,10,4,0,1,1,1,0,1,0,0,1
24,17,0,1,0,0,0,0,1,0,0,0,0
39,30,1,2,2,0,0,0,6,1,0,0,1
13,6,0,1,0,0,0,0,0,0,0,0,0
22,15,0,1,0,0,0,0,0,0,0,0,0
32,23,1,2,1,0,0,0,0,1,0,0,1
25,16,1,2,0,0,0,0,0,1,0,0,1
21,14,0,1,0,0,0,0,0,0,0,0,0
31,14,9,1,0,0,0,0,0,1,0,0,1
19,12,0,1,0,0,0,0,3,0,0,0,0
17,10,0,1,0,0,0,0,0,0,0,0,0
16,9,0,1,0,0,0,0,0,0,0,0,0
18,11,0,1,0,0,0,0,0,0,0,0,0
20,13,0,1,0,0,0,0,0,0,0,0,0
48,40,0,5,0,0,0,0,2,1,0,0,1
14,7,0,1,0,0,0,0,0,0,0,0,0
24,17,0,1,0,0,0,0,0,0,0,0,0
39,10,21,1,0,0,0,0,0,1,0,0,1
22,15,0,2,0,0,0,0,0,0,0,0,0
20,13,0,1,0,0,0,0,0,0,0,0,0
17,10,0,1,0,0,0,0,0,0,0,1,0
15,8,0,1,0,0,0,0,0,0,0,0,0
17,10,0,1,0,0,0,0,0,0,0,0,0
57,27,22,3,0,0,0,0,0,1,0,0,1
19,12,0,1,0,0,0,0,0,0,0,0,0
27,18,1,2,1,0,0,0,4,1,0,0,1
148,139,1,4,2,1,0,0,3,1,0,0,1
23,8,7,2,0,0,0,0,1,1,0,0,1
17,10,0,1,0,0,0,0,0,0,0,0,0
31,18,5,1,2,0,0,0,4,1,0,0,1
23,16,0,1,0,0,0,0,0,0,0,0,0
55,16,31,2,1,0,0,0,2,1,0,0,1
20,13,0,2,0,0,0,0,0,0,0,1,0
16,9,0,1,0,0,0,0,0,0,0,0,0
33,24,1,2,1,0,0,0,0,1,0,0,1
24,17,0,1,0,0,0,0,0,0,0,0,0
16,9,0,1,0,0,0,0,0,0,0,0,0
175,15,108,2,2,0,1,3,20,1,0,0,1
27,8,11,1,0,0,0,0,7,1,0,0,1
134,15,64,3,1,0,1,4,17,1,0,0,1
16,9,0,1,0,0,0,0,0,0,0,0,0
15,8,0,1,0,0,0,0,0,0,0,0,0
44,35,1,2,1,0,0,0,0,1,0,0,1
43,16,20,3,0,0,0,0,6,0,0,0,1
20,13,0,1,0,0,0,0,0,0,0,0,0
35,26,1,2,0,0,0,0,0,1,0,0,1
21,14,0,1,0,0,0,0,0,0,0,0,0
131,15,108,2,1,0,0,0,15,1,0,0,1
28,9,11,1,0,0,0,0,0,1,0,0,1
25,18,0,1,0,0,0,0,0,0,0,0,0
35,26,1,2,0,0,0,0,0,1,0,1,1
23,16,0,1,0,0,0,0,0,0,0,0,0
19,12,0,1,0,0,0,0,0,0,0,0,0
21,6,7,1,1,0,0,0,0,1,0,0,1
22,15,0,1,0,0,0,0,0,0,0,0,0
44,16,20,2,0,0,0,0,0,1,0,0,1
76,25,1,2,1,0,1,2,24,1,0,0,1
22,15,0,2,0,0,0,0,0,0,0,0,0
17,10,0,1,0,0,0,0,0,0,0,0,0
23,8,7,2,0,0,0,0,1,1,0,0,1
68,48,12,2,3,0,0,0,0,1,0,0,1
24,17,0,1,0,0,0,0,0,0,0,0,0
18,11,0,1,0,0,0,0,0,0,0,0,0
23,16,0,1,0,0,0,0,0,0,0,0,0
131,15,108,2,2,0,0,0,14,1,0,0,1
19,12,0,1,0,0,0,0,0,0,0,0,0
187,20,159,2,0,0,0,0,16,1,0,0,1
22,15,0,1,0,0,0,0,0,0,0,0,0
20,13,0,1,0,0,0,0,0,0,0,0,0
175,15,108,2,3,0,1,3,23,1,0,0,1
27,20,0,1,0,0,0,0,2,0,0,0,0
12,5,0,1,0,0,0,0,0,0,0,0,0
36,14,15,3,0,0,0,0,6,0,0,0,1
14,7,0,1,0,0,0,0,0,0,0,0,0
18,11,0,1,0,0,0,0,0,0,0,0,0
18,11,0,1,0,0,0,0,0,0,0,0,0
21,14,0,1,0,0,0,0,0,0,0,0,0
21,14,0,1,0,0,0,0,0,0,0,0,0
28,19,1,2,0,0,0,0,0,1,0,0,1
17,10,0,2,0,0,0,0,0,0,0,0,0
51,21,22,3,0,0,0,0,2,1,0,0,1
115,12,95,1,1,0,0,0,29,1,0,0,1
175,15,108,2,3,0,1,3,13,1,0,0,1
20,13,0,1,0,0,0,0,0,0,0,0,0
22,15,0,1,1,0,0,0,0,0,0,0,0
21,7,6,1,0,0,0,0,0,1,0,0,1
175,15,108,2,1,0,1,3,17,1,0,0,1
107,37,28,4,2,1,1,1,12,1,0,1,1
25,18,0,1,0,0,0,0,0,0,0,0,0
190,15,108,3,2,0,1,4,17,1,0,0,1
26,17,1,2,0,0,0,0,3,1,0,0,1
22,7,7,1,0,0,0,0,0,1,0,0,1
21,14,0,2,0,0,0,0,0,0,0,0,0
23,8,7,2,0,0,0,0,0,1,0,0,1
20,13,0,1,0,0,0,0,0,0,0,0,0
12,5,0,1,0,0,0,0,0,0,0,0,0
175,15,108,2,2,0,1,3,20,1,0,0,1
131,15,108,2,2,0,0,0,12,1,0,0,1
16,9,0,1,0,0,0,0,0,0,0,0,0
25,18,0,1,0,0,0,0,0,0,0,0,0
18,11,0,1,1,0,0,0,0,0,0,0,0
30,21,1,2,1,0,0,0,2,1,0,0,1
45,20,5,2,1,0,1,0,8,1,0,0,1
16,9,0,1,0,0,0,0,2,0,0,0,0
20,13,0,1,0,0,0,0,0,0,0,0,0
16,9,0,1,0,0,0,0,0,0,0,0,0
19,12,0,1,0,0,0,0,0,0,0,0,0
14,7,0,1,0,0,0,0,0,0,0,0,0
31,22,1,2,0,0,0,0,1,1,0,0,1
23,16,0,1,0,0,0,0,0,0,0,0,0
21,14,0,1,0,0,0,0,0,0,0,0,0
25,18,0,1,0,0,0,0,0,0,0,0,0
39,19,12,2,1,0,0,0,0,1,0,0,1
27,12,7,1,0,0,0,0,0,1,0,0,1
24,17,0,1,1,0,0,0,0,0,0,0,0
22,15,0,2,0,0,0,0,0,0,0,1,0
16,9,0,1,0,0,0,0,0,0,0,0,0
31,22,1,2,1,0,0,0,1,1,0,0,1
22,6,8,1,0,0,0,0,2,1,0,1,1
14,7,0,1,0,0,0,0,0,0,0,0,0
22,6,8,1,0,0,0,0,1,1,0,1,1
15,8,0,1,0,0,0,0,0,0,0,0,0
19,10,1,1,0,0,0,0,0,1,0,0,1
16,9,0,1,0,0,0,0,0,0,0,0,0
175,15,108,2,1,0,1,3,18,1,0,0,1
23,16,0,1,0,0,0,0,0,0,0,0,0
175,15,108,2,6,0,1,3,12,1,0,0,1
164,43,38,6,5,0,1,1,8,1,0,0,1
22,6,8,1,0,0,0,0,1,1,0,1,1
54,45,1,3,0,0,0,0,19,1,0,0,1
19,12,0,1,0,0,0,0,0,0,0,0,0
190,15,108,3,1,0,1,4,15,1,0,0,1
28,21,0,1,0,0,0,0,0,0,0,0,0
22,15,0,2,0,0,0,0,0,0,0,1,0
40,31,1,2,1,0,0,0,3,1,0,0,1
38,29,1,2,0,0,0,0,1,1,0,0,1
35,26,1,2,0,0,0,0,0,1,0,0,1
20,13,0,1,1,0,0,0,2,0,0,0,0
31,22,1,2,0,0,0,0,1,1,0,0,1
20,13,0,1,0,0,0,0,0,0,0,0,0
175,15,108,2,1,0,1,3,19,1,0,0,1
51,21,22,3,0,0,0,0,1,1,0,0,1
32,25,0,2,0,0,0,0,0,0,0,0,1
38,29,1,2,1,0,0,0,0,1,0,0,1
34,25,1,2,0,0,0,0,0,1,0,1,1
17,10,0,1,0,0,0,0,0,0,0,0,0
37,29,0,2,0,0,0,0,1,1,0,1,1
17,10,0,1,0,0,0,0,0,0,0,0,0
17,10,0,1,0,0,0,0,0,0,0,0,0
21,6,7,1,1,0,0,0,1,1,0,0,1
15,8,0,1,0,0,0,0,0,0,0,0,0
33,24,1,2,0,0,0,0,1,1,0,0,1
19,12,0,2,0,0,0,0,0,0,0,0,0
18,11,0,1,0,0,0,0,0,0,0,0,0
21,14,0,1,0,0,0,0,0,0,0,0,0
105,4,11,1,0,0,1,1,35,1,0,1,1
22,15,0,1,0,0,0,0,3,0,0,0,0
67,7,52,1,0,0,0,0,10,1,0,0,1
62,43,11,3,1,0,0,0,22,1,0,0,1
16,9,0,1,0,0,0,0,0,0,0,0,0
26,19,0,1,0,0,0,0,0,0,0,0,0
39,21,10,1,1,0,0,0,2,1,0,0,1
60,23,30,4,0,0,0,0,1,0,0,0,1
22,15,0,1,0,0,0,0,0,0,0,0,0
27,6,13,1,0,0,0,0,0,1,0,0,1
22,7,7,1,0,0,0,0,0,1,0,0,1
21,6,7,1,1,0,0,0,0,1,0,0,1
22,8,6,1,0,0,0,0,0,1,0,0,1
190,15,108,3,3,0,1,4,20,1,0,0,1
20,13,0,1,0,0,0,0,0,0,0,0,0
65,43,14,3,1,0,0,0,21,1,0,0,1
22,7,7,1,0,0,0,0,0,1,0,0,1
35,9,18,1,0,0,0,0,5,1,0,0,1
16,9,0,2,0,0,0,0,0,0,0,0,0
19,12,0,1,0,0,0,0,0,0,0,1,0
108,15,48,3,1,0,1,2,14,1,0,1,1
26,17,1,2,0,0,0,0,0,1,0,0,1
175,15,108,2,2,0,1,3,19,1,0,0,1
65,15,42,2,0,0,0,0,5,1,0,1,1
25,18,0,1,0,0,0,0,0,0,0,0,0
15,8,0,1,0,0,0,0,0,0,0,0,0
17,10,0,2,0,0,0,0,0,0,0,0,0
23,16,0,1,0,0,0,0,0,0,0,0,0
23,8,7,2,0,0,0,0,0,1,0,0,1
22,15,0,1,0,0,0,0,0,0,0,0,0
19,12,0,1,0,0,0,0,0,0,0,0,0
21,6,7,1,1,0,0,0,0,1,0,0,1
21,14,0,1,0,0,0,0,0,0,0,0,0
15,8,0,1,0,0,0,0,0,0,0,0,0
17,10,0,1,0,0,0,0,0,0,0,0,0
190,15,108,3,1,0,1,4,18,1,0,0,1
47,38,1,2,1,0,0,0,0,1,0,0,1
23,15,0,1,0,0,0,0,0,1,0,0,1
36,28,0,1,1,0,0,0,0,1,0,0,1
17,10,0,1,0,0,0,0,0,0,0,0,0
21,14,0,1,0,0,0,0,0,0,0,0,0
43,15,20,2,0,0,0,0,15,1,0,0,1
20,13,0,1,2,0,0,0,2,0,0,0,0
29,21,0,2,0,0,0,0,0,1,0,0,1
17,10,0,1,0,0,0,0,0,0,0,0,0
20,13,0,1,0,0,0,0,0,0,0,1,0
190,15,108,3,2,0,1,4,14,1,0,0,1
24,17,0,1,0,0,0,0,0,0,0,0,0
18,11,0,1,0,0,0,0,0,0,0,0,0
21,6,7,1,1,0,0,0,1,1,0,0,1
21,6,7,1,1,0,0,0,1,1,0,0,1
54,17,29,2,0,0,0,0,4,1,0,0,1
28,21,0,1,1,0,0,0,0,0,0,1,0
16,9,0,2,0,0,0,0,0,0,0,0,0
44,35,1,2,2,0,0,0,6,1,0,0,1
13,6,0,1,0,0,0,0,0,0,0,0,0
20,13,0,1,0,0,0,0,1,0,0,0,0
42,9,13,3,0,1,1,1,0,1,0,0,1
48,10,30,2,0,0,0,0,1,1,0,0,1
14,7,0,1,0,0,0,0,0,0,0,0,0
17,10,0,1,1,0,0,0,0,0,0,1,0
36,27,1,2,0,0,0,0,0,1,0,0,1
29,11,10,1,0,0,0,0,0,1,0,1,1
22,15,0,1,0,0,0,0,0,0,0,0,0
22,15,0,1,1,0,0,0,0,0,0,0,0
33,26,0,1,0,0,0,0,0,0,0,0,0
68,26,13,3,3,0,1,0,18,1,0,0,1
14,7,0,1,0,0,0,0,4,0,0,0,0
26,17,1,1,1,0,0,0,2,1,0,0,1
20,13,0,1,0,0,0,0,0,0,0,0,0
173,15,108,2,3,0,1,3,17,1,0,0,1
